text,label
"Hey, What’s tomorrow’s weather?",help_condition
Can you tell me What season is it??,help_condition
Where is the library?,help_location
What’s the temperature right now? please,help_condition
SHOW ME THE NEAREST POLICE STATION,help_location
Find a coffee shop near me please,help_location
Can you tell me Someone is following me!?,help_emergency
"Hey, Good afternoon",casual_smalltalk
Help! I’m hurt!,help_emergency
Can you tell me What’s up??,casual_smalltalk
What can you do? please,casual_botinfo
"Hey, Hello!",casual_smalltalk
WHAT IS CLIMATE CHANGE?,info_general
WHAT ARE BLACK HOLES?,info_general
My house is on fire!,help_emergency
What’s up?,casual_smalltalk
what time is it?,help_condition
WHAT’S THE LOCAL TIME IN TOKYO?,help_condition
What’s the forecast? please,help_condition
Who invented electricity? please,info_general
Someone’s breaking in!!,help_emergency
"Hey, How does GPS work?",info_general
Can you tell me Find a coffee shop near me?,help_location
Can you tell me Call emergency services!?,help_emergency
Can you tell me Do you think like a human??,casual_botinfo
Do you have a name? please,casual_botinfo
TELL ME ABOUT YOURSELF,casual_botinfo
My house is on fire!!,help_emergency
Can you tell me Find me a gas station?,help_location
WHAT TIME IS IT?,help_condition
Long time no see!,casual_smalltalk
locate the nearest atm,help_location
I can’t breathe!,help_emergency
"Hey, I’m bleeding!",help_emergency
"Hey, Where can I get groceries?",help_location
How have you been?!,casual_smalltalk
"Hey, Tell me the date",help_condition
Do you think like a human? please,casual_botinfo
hi,casual_smalltalk
What is climate change?,info_general
Can you tell me What’s the humidity??,help_condition
Can you tell me What can you do??,casual_botinfo
"Hey, Why is the sky blue?",info_general
"Hey, Are you AI?",casual_botinfo
"Hey, What’s the capital of Japan?",info_general
Someone’s breaking in!,help_emergency
Can you tell me What time is it??,help_condition
i think i’m having a heart attack!,help_emergency
IS IT WINDY TODAY?,help_condition
Locate the nearest ATM,help_location
"Hey, What’s the forecast?",help_condition
Please help me!!,help_emergency
What’s up?,casual_smalltalk
I need medical assistance! please,help_emergency
who invented electricity?,info_general
Is it snowing? please,help_condition
Are you real?!,casual_botinfo
Hi please,casual_smalltalk
LOCATE THE NEAREST ATM,help_location
what’s the forecast?,help_condition
Can you tell me What is quantum computing??,info_general
tell me today’s date,help_condition
WHAT IS BLOCKCHAIN?,info_general
send help quickly!,help_emergency
ARE YOU UPDATED?,casual_botinfo
"Hey, Tell me about gravity",info_general
what’s the local time in tokyo?,help_condition
Are you real? please,casual_botinfo
Can you tell me What’s the weather today??,help_condition
"Hey, How’s it going?",casual_smalltalk
How does WiFi work?,info_general
Do you think like a human?!,casual_botinfo
Help! I’m hurt!!,help_emergency
When were you made?,casual_botinfo
"Hey, Where are you from?",casual_botinfo
"Hey, What’s the local time in Tokyo?",help_condition
"Hey, Define machine learning",info_general
Who is the president of France?,info_general
How are you?!,casual_smalltalk
"Hey, Where is the nearest hospital?",help_location
Define machine learning,info_general
Can you tell me Who invented electricity??,info_general
Do you know your creator?,casual_botinfo
TELL ME THE DATE,help_condition
"Hey, When were you made?",casual_botinfo
Can you tell me Are you a chatbot??,casual_botinfo
Who made you?,casual_botinfo
Can you tell me What’s tomorrow’s weather??,help_condition
Sup?,casual_smalltalk
find me a gas station,help_location
Send help quickly!,help_emergency
Good morning!,casual_smalltalk
Is it hot today?,help_condition
Find me a pharmacy please,help_location
Hi!,casual_smalltalk
What can you do?,casual_botinfo
Can you tell me Who is the president of France??,info_general
Good afternoon,casual_smalltalk
Sup? please,casual_smalltalk
"Hey, When were you made?",casual_botinfo
What’s the humidity? please,help_condition
Can you tell me I’m in danger!?,help_emergency
Can you tell me Who programmed you??,casual_botinfo
"Hey, When is sunrise?",help_condition
What is climate change?,info_general
How does a computer work?,info_general
Where can I get food nearby?,help_location
Can you tell me Help! I’m hurt!?,help_emergency
do you have a name?,casual_botinfo
"Hey, Where can I find a doctor?",help_location
WHAT’S THE HUMIDITY?,help_condition
Explain relativity please,info_general
"please hurry, i need help!",help_emergency
Is it going to rain today?,help_condition
IS IT GOING TO RAIN TODAY?,help_condition
How are you?,casual_smalltalk
Is it windy today?,help_condition
"Hey, What’s the forecast?",help_condition
explain photosynthesis,info_general
How does GPS work? please,info_general
who invented electricity?,info_general
Show me the nearest police station,help_location
do you know your creator?,casual_botinfo
"Hey, Are you updated?",casual_botinfo
Can you tell me Good evening?,casual_smalltalk
"Hey, What time is it in New York?",help_condition
show me the closest hotel,help_location
"Hey, Define machine learning",info_general
What does AI mean?!,info_general
Call emergency services! please,help_emergency
Find a restaurant near me!,help_location
Are you AI?,casual_botinfo
Can you tell me What can you do??,casual_botinfo
i’m lost!,help_emergency
Help! I’m hurt! please,help_emergency
WHERE IS THE NEAREST HOSPITAL?,help_location
What is climate change?!,info_general
Can you tell me I’m in danger!?,help_emergency
"Hey, Howdy!",casual_smalltalk
Can you tell me Find a restaurant near me?,help_location
Hey there,casual_smalltalk
WHAT IS BLOCKCHAIN?,info_general
send help quickly!,help_emergency
Can you tell me Can you tell me what you are??,casual_botinfo
Sup?,casual_smalltalk
"Hey, Locate the nearest post office",help_location
Who created you? please,casual_botinfo
What does AI mean?!,info_general
"Hey, Are you human?",casual_botinfo
"Hey, I can’t breathe!",help_emergency
Who’s your developer?,casual_botinfo
HOW’S LIFE?,casual_smalltalk
What’s the weather today?!,help_condition
Where’s the nearest bank? please,help_location
"Hey, Where is the train station?",help_location
Find a clinic near me please,help_location
Someone is following me! please,help_emergency
Are you updated?,casual_botinfo
Are you real?,casual_botinfo
Can you tell me I’m in danger!?,help_emergency
Someone’s breaking in! please,help_emergency
Who is the president of France?,info_general
Is it windy today?,help_condition
find me a gas station,help_location
Are you AI?!,casual_botinfo
"Hey, There’s been an accident!",help_emergency
EMERGENCY! PLEASE HELP!,help_emergency
Can you tell me Good afternoon?,casual_smalltalk
Can you tell me What time is it??,help_condition
IS IT SNOWING?,help_condition
There’s been an accident!,help_emergency
HOW ARE YOU?,casual_smalltalk
WHAT ARE BLACK HOLES?,info_general
what are you doing?,casual_smalltalk
Can you tell me What can you do??,casual_botinfo
Hey buddy please,casual_smalltalk
Can you tell me How have you been??,casual_smalltalk
What is the speed of light?,info_general
tell me about yourself,casual_botinfo
how are you?,casual_smalltalk
SOMEONE’S BREAKING IN!,help_emergency
IS IT WINDY TODAY?,help_condition
Can you tell me What’s the weather today??,help_condition
"Hey, Can you tell me what you are?",casual_botinfo
Show me the nearest police station!,help_location
What does AI mean?,info_general
Can you tell me What is nanotechnology??,info_general
Tell me about yourself please,casual_botinfo
"Hey, Are you AI?",casual_botinfo
"Hey, What’s the capital of Japan?",info_general
Where are you from? please,casual_botinfo
Help! I’m hurt!!,help_emergency
what season is it?,help_condition
Are you real?!,casual_botinfo
Can you tell me Who’s your developer??,casual_botinfo
WHAT IS NANOTECHNOLOGY?,info_general
Can you tell me Are you a chatbot??,casual_botinfo
what is climate change?,info_general
"Hey, How does a computer work?",info_general
Is it snowing?!,help_condition
Can you tell me Tell me about gravity?,info_general
What can you do?,casual_botinfo
Can you tell me Locate a park nearby?,help_location
What is nanotechnology?,info_general
Can you tell me What is nanotechnology??,info_general
Can you tell me Is it hot today??,help_condition
Find a clinic near me,help_location
Emergency! Please help! please,help_emergency
HOW’S THE WEATHER OUTSIDE?,help_condition
WHERE IS THE LIBRARY?,help_location
what day is it?,help_condition
Where can I get groceries?,help_location
"Hey, Hi",casual_smalltalk
"PLEASE HURRY, I NEED HELP!",help_emergency
how’s life?,casual_smalltalk
What’s the capital of Japan?!,info_general
"Hey, When did the internet start?",info_general
Can you tell me What season is it??,help_condition
What time is it?,help_condition
When were you made?,casual_botinfo
Can you tell me What time is it in New York??,help_condition
Can you tell me What season is it??,help_condition
"Hey, Who invented electricity?",info_general
call an ambulance!,help_emergency
Can you tell me Help! I’m hurt!?,help_emergency
Where is the library?!,help_location
"Hey, Define machine learning",info_general
Can you tell me Find me a pharmacy?,help_location
"Hey, How does a computer work?",info_general
Someone’s breaking in! please,help_emergency
WHAT DAY IS IT?,help_condition
"Hey, What season is it?",help_condition
Who invented electricity? please,info_general
How’s it going? please,casual_smalltalk
what language are you coded in?,casual_botinfo
I think I’m having a heart attack! please,help_emergency
Good afternoon please,casual_smalltalk
Where can I get food nearby?,help_location
SHOW ME THE CLOSEST HOTEL,help_location
WHAT’S THE LOCAL TIME IN TOKYO?,help_condition
Send help quickly! please,help_emergency
"Hey, I’m in danger!",help_emergency
Is it windy today? please,help_condition
Help! I’m hurt!!,help_emergency
WHERE IS THE NEAREST HOSPITAL?,help_location
"Hey, Yo!",casual_smalltalk
what’s the weather today?,help_condition
WHAT IS BLOCKCHAIN?,info_general
Can you tell me Long time no see?,casual_smalltalk
When is sunrise?,help_condition
"Hey, Locate a park nearby",help_location
LONG TIME NO SEE,casual_smalltalk
"Hey, Can you tell me what you are?",casual_botinfo
"Hey, Tell me about yourself",casual_botinfo
ARE YOU A CHATBOT?,casual_botinfo
What is blockchain?!,info_general
Where’s the nearest bank? please,help_location
Where is the library?,help_location
Call the police! please,help_emergency
"Hey, Who programmed you?",casual_botinfo
Can you tell me Who built you??,casual_botinfo
What language are you coded in? please,casual_botinfo
Can you tell me what you are?!,casual_botinfo
